Arenas,Artist,Aspects,BackArt,BackText,Cost,DoubleSided,EpicAction,FoilPrice,FrontArt,FrontText,HP,Keywords,LowFoilPrice,LowPrice,MarketPrice,Name,Number,Power,Rarity,Set,Subtitle,Traits,Type,Unique,VariantType
"[""Ground""]",Steve Morris,,,,3,False,,0.08,https://cdn.swu-db.com/images/cards/SOR/248.png,"RAID 1 (This unit gets +1/+0 while attacking.)
If you control a TROOPER unit, this unit costs 1 less to play.",3,"[""Raid""]",0.01,0.01,0.04,Volunteer Soldier,248,2,Common,SOR,,"[""TROOPER""]",Unit,False,Normal
"[""Ground""]",Thomas Wievegg,,,,4,False,,0.12,https://cdn.swu-db.com/images/cards/SOR/249.png,"While you control another VEHICLE unit, this unit gains AMBUSH. (After you play this unit, it may ready and attack an enemy unit.)",5,"[""Ambush""]",0.05,0.01,0.05,Frontier AT-RT,249,3,Common,SOR,,"[""VEHICLE"", ""WALKER""]",Unit,False,Normal
"[""Space""]",Francois Cannels,,,,5,False,,0.12,https://cdn.swu-db.com/images/cards/SOR/250.png,SENTINEL (Units in this arena can't attack your non-Sentinel units or your base.),4,"[""Sentinel""]",0.05,0.01,0.05,Corellian Freighter,250,4,Common,SOR,,"[""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
,French Carlomagno,,,,1,False,,0.18,https://cdn.swu-db.com/images/cards/SOR/251.png,Defeat an upgrade.,,,0.01,0.02,0.10,Confiscate,251,,Common,SOR,,"[""LAW""]",Event,False,Normal
,Joshua Carson,,,,1,False,,0.24,https://cdn.swu-db.com/images/cards/SOR/252.png,Choose up to 4 cards in a discard pile. Put them on the bottom of their owner's deck in a random order.,,,0.07,0.01,0.08,Restock,252,,Common,SOR,,"[""SUPPLY""]",Event,False,Normal
"[""Ground""]",Marc Escachx,"[""Vigilance"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/001-b.png,"Ignore the aspect penalty on Clone units you play.
Each friendly Clone unit gains: ""When Defeated: Heal 2 damage from your base.""",4,True,"Epic Action: If you control 6 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/001.png,Ignore the aspect penalty on Clone units you play.,7,,,0.01,0.09,Nala Se,001,1,Rare,TWI,Clone Engineer,"[""KAMINOAN""]",Leader,True,Normal
"[""Ground""]",Aitor Prieto Reyes,"[""Vigilance"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/002-b.png,On Attack: Create a Battle Droid token.,6,True,"Epic Action: If you control 6 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/002.png,"Action [Exhaust]: If 2 or more friendly units were defeated this phase, create a Battle Droid token.",8,,,0.01,0.06,Nute Gunray,002,2,Common,TWI,Vindictive Viceroy,"[""SEPARATIST"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",David Buisan,"[""Vigilance"", ""Heroism""]",https://cdn.swu-db.com/images/cards/TWI/003-b.png,"Sentinel (Units in this arena can't attack your non-Sentinel units or your base.)
On Attack: Heal 1 damage from a unit. If you do, deal 1 damage to a different unit.",6,True,"Epic Action: If you control 6 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/003.png,Action [Exhaust]: Heal 1 damage from a unit.,7,"[""Sentinel""]",,0.01,0.09,Obi-Wan Kenobi,003,4,Common,TWI,Patient Mentor,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Leader,True,Normal
"[""Ground""]",Sandra Chlewiñska,"[""Vigilance"", ""Heroism""]",https://cdn.swu-db.com/images/cards/TWI/004-b.png,"Restore 2
When Deployed: You may discard a card from your deck. If you do, defeat an enemy non-leader unit that costs the same as or less than the discarded card.",7,True,"Epic Action: If you control 7 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/004.png,"Action [Exhaust]: If a unit left play this phase, draw a card, then put a card from your hand on the top or bottom of your deck.",9,"[""Restore""]",,0.04,0.21,Yoda,004,4,Rare,TWI,Sensing Darkness,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Leader,True,Normal
"[""Ground""]",Eric Hibbeler,"[""Command"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/005-b.png,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)
On Attack: The next Separatist card you play this phase gains Exploit 3.",7,True,"Epic Action: If you control 7 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/005.png,"Action [Exhaust]: Play a Separatist card from your hand. It gains Exploit 1. (You may defeat 1 unit you control. If you do, that card costs 2 less.)",9,"[""Exploit""]",,0.01,0.06,Count Dooku,005,5,Common,TWI,Face of the Confederacy,"[""FORCE"", ""SEPARATIST"", ""SITH""]",Leader,True,Normal
"[""Ground""]",Aitor Prieto Reyes,"[""Command"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/006-b.png,"On Attack: If a friendly unit was defeated this phase, you may give another unit +2/+2 for this phase.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/006.png,"Action [Exhaust]: If a friendly unit was defeated this phase, give a unit +2/+2 for this phase.",6,,,0.02,0.14,Wat Tambor,006,3,Rare,TWI,Techno Union Foreman,"[""SEPARATIST"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",Eric Hibbeler,"[""Command"", ""Heroism""]",https://cdn.swu-db.com/images/cards/TWI/007-b.png,"When Deployed: Create a Clone Trooper token.
Each other friendly Trooper unit gets +0/+1.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/007.png,"Action [C=2, Exhaust]: If a friendly unit attacked this phase, create a Clone Trooper token.",6,,,0.04,0.17,Captain Rex,007,2,Rare,TWI,Fighting For His Brothers,"[""REPUBLIC"", ""CLONE"", ""TROOPER""]",Leader,True,Normal
"[""Ground""]",Maxine Vee,"[""Command"", ""Heroism""]",https://cdn.swu-db.com/images/cards/TWI/008-b.png,"Restore 1 (When this unit attacks, heal 1 damage from your base.)
Coordinate - On Attack: Search the top 3 cards of your deck for a Republic card, reveal it, and draw it.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/008.png,"Coordinate — Action [C=1, Exhaust]: Search the top 3 cards of your deck for a Republic card, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order. Gain this ability while you control 3 or more units.)",7,"[""Coordinate"", ""Restore""]",,0.01,0.08,Padmé Amidala,008,2,Common,TWI,Serving the Republic,"[""NABOO"", ""REPUBLIC"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",Omercan Cirit,"[""Aggression"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/009-b.png,"Overwhelm
Each other friendly unit gains Overwhelm.",6,True,"Epic Action: If you control 6 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/009.png,"Action [Exhaust]: Attack with a unit. It gains Overwhelm for this attack. (When attacking an enemy unit, deal excess damage to the opponent’s base.)",6,"[""Overwhelm""]",,0.01,0.05,Maul,009,6,Common,TWI,A Rival in Darkness,"[""FORCE"", ""UNDERWORLD""]",Leader,True,Normal
"[""Ground""]",Amélie Hutt,"[""Aggression"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/010-b.png,"While you have 3 or more cards in your hand, this unit gains Saboteur.
While you have 6 or more cards in your hand, this unit gets +2/+0.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/010.png,"Action [C=1, Exhaust]: Deal damage to a unit equal to the number of cards you’ve drawn this phase. (This doesn’t include cards drawn in the regroup phase.)",6,"[""Saboteur""]",,0.03,0.14,Pre Vizsla,010,4,Rare,TWI,Pursuing the Throne,"[""MANDALORIAN"", ""TROOPER""]",Leader,True,Normal
"[""Ground""]",David Buisan,"[""Aggression"", ""Heroism""]",https://cdn.swu-db.com/images/cards/TWI/011-b.png,Coordinate — This unit gets +2/+0.,5,True,"Epic Action: If you control 5 or more resources, deploy this leader. (Flip her, ready her, and move her to the ground arena.)",,https://cdn.swu-db.com/images/cards/TWI/011.png,Coordinate — Action [Exhaust]: Attack with a unit. It gets +1/+0 for this attack. (Gain this ability while you control 3 or more units.),6,"[""Coordinate""]",,0.30,0.39,Ahsoka Tano,011,3,Special,TWI,Snips,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Leader,True,Normal
"[""Ground""]",Kevin Libranda,"[""Aggression"", ""Heroism""]",https://cdn.swu-db.com/images/cards/TWI/012-b.png,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent’s base.)
This unit gets +1/+0 for every 5 damage on your base.",6,True,"Epic Action: If you control 6 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/012.png,"Action [Exhaust, deal 2 damage to your base]: Attack with a unit. If it’s attacking a unit, it gets +2/+0 for this attack.",7,"[""Overwhelm""]",,0.01,0.07,Anakin Skywalker,012,5,Common,TWI,What it Takes to Win,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Leader,True,Normal
"[""Ground""]",Eric Hibbeler,"[""Aggression"", ""Heroism""]",https://cdn.swu-db.com/images/cards/TWI/013-b.png,When Deployed: Deal 2 damage to each damaged enemy unit.,7,True,"Epic Action: If you control 7 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/013.png,"Action [C=1, Exhaust]: Deal 1 damage to a damaged enemy unit. Then, if it has 5 or more damage on it, deal 1 damage to it.",8,,,0.03,0.12,Mace Windu,013,5,Rare,TWI,Vaapad Form Master,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Leader,True,Normal
"[""Ground""]",Reno,"[""Cunning"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/014-b.png,"On Attack: If you played an event this phase, this unit gets +1/+0 for this attack and deals combat damage before the defender. (If the defender is defeated, it deals no combat damage.)",4,True,"Epic Action: If you control 4 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/014.png,"Action [Exhaust]: Attack with a unit. If you played an event this phase, it gets +1/+0 for this attack.",4,,,0.01,0.10,Asajj Ventress,014,3,Rare,TWI,Unparalleled Adversary,"[""FORCE"", ""SEPARATIST"", ""SITH""]",Leader,True,Normal
"[""Ground""]",David Buisan,"[""Cunning"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/015-b.png,On Attack: You may give a Droid unit +1/+0 and Sentinel for this phase.,6,True,"Epic Action: If you control 6 or more resources, deploy this leader. (Flip him, ready him, and move him to the ground arena.)",,https://cdn.swu-db.com/images/cards/TWI/015.png,Action [Exhaust]: Give a Droid unit Sentinel for this phase. (Units in its arena can't attack your non-Sentinel units or your base.),8,"[""Sentinel""]",,0.42,0.63,General Grievous,015,4,Special,TWI,General of the Droid Armies,"[""SEPARATIST"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",Jake Parker,"[""Cunning"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/016-b.png,When a friendly unit deals damage to an enemy unit: You may exhaust that unit.,5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/016.png,"When a friendly unit deals damage to an enemy unit: You may exhaust this leader. If you do, exhaust that enemy unit.",7,,,0.01,0.06,Jango Fett,016,3,Common,TWI,Concealing the Conspiracy,"[""UNDERWORLD"", ""BOUNTY HUNTER""]",Leader,True,Normal
"[""Ground""]",Ario Murti,"[""Cunning"", ""Heroism"", ""Villainy""]",https://cdn.swu-db.com/images/cards/TWI/017-b.png,"Action [Exhaust]: If you played a Villainy card this phase, create a Clone Trooper token, deal 2 damage to each enemy base, then flip this leader.",0,True,,0.47,https://cdn.swu-db.com/images/cards/TWI/017.png,"This leader starts the game with this side faceup.
Action [Exhaust]: If a friendly Heroism unit was defeated this phase, draw a card, heal 2 damage from your base, then flip this leader.",0,,0.24,0.03,0.17,Chancellor Palpatine // Darth Sidious,017,0,Rare,TWI,Playing Both Sides,"[""FORCE"", ""SEPARATIST"", ""SITH"", ""REPUBLIC"", ""OFFICIAL""]",Leader,True,Normal
"[""Ground""]",Cristina Laviña,"[""Cunning"", ""Heroism""]",https://cdn.swu-db.com/images/cards/TWI/018-b.png,When you play a unit: You may deal 1 damage to an enemy unit that costs the same as or less than the played unit.,5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/TWI/018.png,"When you play a unit: You may exhaust this leader. If you do, deal 1 damage to an enemy unit that costs the same as the played unit.",7,,,0.01,0.08,Quinlan Vos,018,3,Common,TWI,Sticking the Landing,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Leader,True,Normal
,Rocío Espin,"[""Vigilance""]",,,,False,,0.27,https://cdn.swu-db.com/images/cards/TWI/019.png,Each leader unit you control gets +0/+1.,26,,0.07,0.05,0.16,Pau City,019,,Rare,TWI,Utapau,,Base,False,Normal
,Amélie Hutt,"[""Vigilance""]",,,,False,,0.16,https://cdn.swu-db.com/images/cards/TWI/020.png,,30,,,0.04,0.08,Sundari,020,,Common,TWI,Mandalore,,Base,False,Normal
,Amélie Hutt,"[""Vigilance""]",,,,False,,0.16,https://cdn.swu-db.com/images/cards/TWI/021.png,,30,,,0.02,0.06,The Crystal City,021,,Common,TWI,Christophsis,,Base,False,Normal
,Rocío Espin,"[""Command""]",,,,False,,0.33,https://cdn.swu-db.com/images/cards/TWI/022.png,When you deploy a leader: Create 2 Battle Droid tokens.,24,,0.17,0.05,0.17,Droid Manufactory,022,,Rare,TWI,Geonosis,,Base,False,Normal
,Rocío Espin,"[""Command""]",,,,False,,0.16,https://cdn.swu-db.com/images/cards/TWI/023.png,,30,,,0.02,0.08,Lair of Grievous,023,,Common,TWI,Vassek,,Base,False,Normal
,Sebastián Guidobono,"[""Command""]",,,,False,,0.16,https://cdn.swu-db.com/images/cards/TWI/024.png,,30,,,0.02,0.07,Tipoca City,024,,Common,TWI,Kamino,,Base,False,Normal
,Amélie Hutt,"[""Aggression""]",,,,False,,0.27,https://cdn.swu-db.com/images/cards/TWI/025.png,When you deploy a leader: Draw a card.,25,,0.05,0.03,0.14,Shadow Collective Camp,025,,Rare,TWI,Zanbar,,Base,False,Normal
,Adrien Girod,"[""Aggression""]",,,,False,,0.16,https://cdn.swu-db.com/images/cards/TWI/026.png,,30,,,0.03,0.06,KCM Mining Facility,026,,Common,TWI,Mustafar,,Base,False,Normal
,Natcha Ngamtweerat,"[""Aggression""]",,,,False,,0.16,https://cdn.swu-db.com/images/cards/TWI/027.png,,30,,,0.02,0.06,The Nest,027,,Common,TWI,Onderon,,Base,False,Normal
,Rocío Espin,"[""Cunning""]",,,,False,,0.26,https://cdn.swu-db.com/images/cards/TWI/028.png,Each leader unit you control gets +1/+0.,26,,0.13,0.01,0.16,Petranaki Arena,028,,Rare,TWI,Geonosis,,Base,False,Normal
,Adrien Girod,"[""Cunning""]",,,,False,,0.16,https://cdn.swu-db.com/images/cards/TWI/029.png,,30,,,0.01,0.05,Level 1313,029,,Common,TWI,Coruscant,,Base,False,Normal
,Adrien Girod,"[""Cunning""]",,,,False,,0.16,https://cdn.swu-db.com/images/cards/TWI/030.png,,30,,,0.01,0.06,Pyke Palace,030,,Common,TWI,Oba Diah,,Base,False,Normal
"[""Ground""]",Sebastián Guidobono,"[""Vigilance"", ""Villainy""]",,,2,False,,0.17,https://cdn.swu-db.com/images/cards/TWI/031.png,"When Played: If a friendly unit was defeated this phase, you may give a unit -1/-1 for this phase.",2,,0.09,0.03,0.09,Rune Haako,031,3,Uncommon,TWI,Scheming Second,"[""SEPARATIST"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",Leonardo Giammichele,"[""Vigilance"", ""Villainy""]",,,2,False,,0.10,https://cdn.swu-db.com/images/cards/TWI/032.png,When Defeated: Create a Battle Droid token.,3,,0.01,0.01,0.05,Wartime Trade Official,032,1,Common,TWI,,"[""SEPARATIST"", ""OFFICIAL""]",Unit,False,Normal
"[""Ground""]",Alex Chen,"[""Vigilance"", ""Villainy""]",,,3,False,,0.19,https://cdn.swu-db.com/images/cards/TWI/033.png,When Played/When a friendly unit is defeated: This unit gains Sentinel for this phase. (Units in this arena can't attack your non-Sentinel units or your base.),4,"[""Sentinel""]",0.10,0.05,0.14,Calculating MagnaGuard,033,3,Uncommon,TWI,,"[""SEPARATIST"", ""DROID""]",Unit,False,Normal
"[""Ground""]",French Carlomagno,"[""Vigilance"", ""Villainy""]",,,3,False,,7.49,https://cdn.swu-db.com/images/cards/TWI/034.png,"Ignore the aspect penalty on each Lightsaber upgrade you play on this unit. 
On Attack: If this unit has 4 or more Lightsaber upgrades attached to him, defeat 4 enemy units.",4,,4.00,3.00,4.67,General Grievous,034,4,Legendary,TWI,Trophy Collector,"[""SEPARATIST"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",David Buisan,"[""Vigilance"", ""Villainy""]",,,4,False,,0.35,https://cdn.swu-db.com/images/cards/TWI/035.png,"Restore 1 
On Attack: You may defeat another friendly unit. If you do, draw a card.",6,"[""Restore""]",0.18,0.10,0.25,Morgan Elsbeth,035,3,Rare,TWI,Keeper of Many Secrets,"[""FORCE"", ""IMPERIAL"", ""OFFICIAL""]",Unit,True,Normal
"[""Space""]",Afif Khaled,"[""Vigilance"", ""Villainy""]",,,5,False,,0.14,https://cdn.swu-db.com/images/cards/TWI/036.png,"Grit (This unit gets +1/+0 for each damage on it.) 
When Played: Defeat an enemy unit with 2 or less remaining HP.",5,"[""Grit""]",0.05,0.03,0.08,Devastating Gunship,036,3,Common,TWI,,"[""SEPARATIST"", ""DROID"", ""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Ground""]",Marc Escachx,"[""Vigilance"", ""Villainy""]",,,6,False,,0.13,https://cdn.swu-db.com/images/cards/TWI/037.png,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.) 
Sentinel (Units in this arena can't attack your non-Sentinel units or your base.)",5,,0.03,0.01,0.06,Droideka Security,037,4,Common,TWI,,"[""SEPARATIST"", ""DROID""]",Unit,False,Normal
"[""Space""]",Fernando Correa,"[""Vigilance"", ""Villainy""]",,,8,False,,0.17,https://cdn.swu-db.com/images/cards/TWI/038.png,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.) 
On Attack: Give an enemy space unit -2/-2 for this phase.",7,,0.09,0.02,0.09,Providence Destroyer,038,5,Uncommon,TWI,,"[""SEPARATIST"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,False,Normal
"[""Space""]",French Carlomagno,"[""Vigilance"", ""Villainy""]",,,9,False,,0.59,https://cdn.swu-db.com/images/cards/TWI/039.png,"Exploit 4 
Restore 2 
When Played: Give an enemy unit -4/-0 for this phase. It can't attack for this phase.",7,"[""Exploit"", ""Restore""]",0.30,0.15,0.29,Malevolence,039,7,Rare,TWI,Grievous's Secret Weapon,"[""SEPARATIST"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,Arthur Mougne,"[""Vigilance"", ""Villainy""]",,,0,False,,0.34,https://cdn.swu-db.com/images/cards/TWI/040.png,"If an enemy unit was defeated this phase, play an upgrade from your hand or from any player's discard pile, ignoring its aspect penalty.",,,0.18,0.10,0.24,A Fine Addition,040,,Rare,TWI,,"[""SUPPLY""]",Event,False,Normal
,Omercan Cirit,"[""Vigilance"", ""Villainy""]",,,4,False,,0.16,https://cdn.swu-db.com/images/cards/TWI/041.png,Defeat a non-leader unit. Deal damage to your base equal to that unit's power.,,,0.05,0.01,0.08,Lethal Crackdown,041,,Uncommon,TWI,,"[""TACTIC""]",Event,False,Normal
"[""Ground""]",Tatsiana Maksimuk,"[""Vigilance"", ""Heroism""]",,,1,False,,0.34,https://cdn.swu-db.com/images/cards/TWI/042.png,Each friendly unit that was healed this phase gets +1/+0.,1,,0.15,0.10,0.21,Barriss Offee,042,1,Rare,TWI,Unassuming Apprentice,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Unit,True,Normal
"[""Ground""]",Leonardo Giammichele,"[""Vigilance"", ""Heroism""]",,,2,False,,0.12,https://cdn.swu-db.com/images/cards/TWI/043.png,"While you control another Republic unit, this unit gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.) 
When Defeated: Create a Clone Trooper token.",3,"[""Sentinel""]",0.05,0.01,0.04,Outspoken Representative,043,0,Common,TWI,,"[""REPUBLIC"", ""OFFICIAL""]",Unit,False,Normal
"[""Ground""]",Luke Harrington,"[""Vigilance"", ""Heroism""]",,,2,False,,0.15,https://cdn.swu-db.com/images/cards/TWI/044.png,"Grit (This unit gets +1/+0 for each damage on it.) 
When Played: Heal up to 2 damage from another unit and deal that much damage to this unit.",5,"[""Grit""]",0.05,0.03,0.11,Kashyyyk Defender,044,0,Uncommon,TWI,,"[""WOOKIEE""]",Unit,False,Normal
"[""Space""]",Eslam AboShady,"[""Vigilance"", ""Heroism""]",,,3,False,,0.15,https://cdn.swu-db.com/images/cards/TWI/045.png,Coordinate - This unit gets +0/+3. (Gain this ability while you control 3 or more units.),3,"[""Coordinate""]",0.04,0.01,0.06,41st Elite Corps,045,3,Common,TWI,,"[""REPUBLIC"", ""CLONE"", ""TROOPER""]",Unit,False,Normal
